Num_Children,Group,Income,Own_Car,Own_Housing,Target
0,0,75486,1,0,0
3,0,80040,0,0,0
1,0,59271,1,1,0
2,1,67050,0,1,0
1,1,57960,0,0,0
2,0,49932,0,0,0
3,1,117885,1,0,1
3,1,118912,1,1,1
3,0,50492,1,0,0
4,1,95114,1,1,1
3,0,61526,1,0,0
4,1,96240,1,0,1
3,1,81992,1,1,1
4,1,56725,0,0,0
0,0,91975,0,1,1
1,1,106719,1,1,1
3,1,52986,1,1,0
4,0,57176,1,1,0
1,0,61610,1,1,0
0,1,87335,1,1,1
0,1,97363,1,0,1
3,0,88746,0,1,1
1,0,99165,1,0,1
2,1,93693,1,0,1
1,0,47900,0,0,0
2,1,58115,1,0,0
1,1,108933,0,0,1
2,0,95801,0,0,1
3,0,88846,1,0,1
2,0,62093,1,0,0
3,1,42203,0,0,0
0,0,70635,0,0,0
1,1,61330,1,0,0
4,0,50952,1,1,0
2,1,60742,0,0,0
1,1,44867,1,0,0
1,1,61265,1,1,0
2,0,51170,1,0,0
3,0,40324,1,0,0
2,0,62561,1,1,0
2,0,87432,1,0,1
4,0,53392,1,0,0
2,0,81793,1,1,0
1,1,103885,1,0,1
2,1,60417,1,0,0
1,0,30116,0,0,0
0,0,63401,1,0,0
2,0,45676,1,1,0
2,0,71721,1,0,0
2,0,80104,0,0,0
1,1,98792,1,1,1
2,0,51789,1,0,0
2,0,55984,0,1,0
1,1,101397,0,1,1
0,1,80648,1,1,1
1,1,52095,1,0,0
5,0,51312,1,0,0
4,0,84907,1,0,0
4,0,56004,1,0,0
2,0,63250,1,1,0
3,0,90901,1,0,1
0,1,73195,1,1,1
0,1,81239,0,1,1
4,0,44830,1,1,0
1,0,72544,1,0,0
2,1,51455,1,0,0
4,1,62397,0,1,0
3,1,47136,0,1,0
3,0,39712,1,0,0
1,1,86452,1,1,1
3,0,53218,1,0,0
1,1,56453,1,1,0
1,1,111984,1,0,1
2,0,54234,0,1,0
1,1,96836,1,0,1
4,1,48128,1,0,0
2,0,39176,0,1,0
3,0,92624,1,0,1
1,1,56399,1,1,0
3,0,37722,1,0,0
1,0,70252,1,0,0
2,0,39016,1,0,0
2,1,68290,1,0,0
3,1,80176,1,0,1
2,1,76200,1,1,1
0,1,91001,1,1,1
1,0,35619,1,0,0
2,1,52188,1,1,0
3,0,44697,1,0,0
3,1,68274,1,0,0
4,0,81996,1,0,0
1,1,84436,1,0,1
3,0,40807,1,0,0
0,0,62546,0,0,0
4,1,41588,1,0,0
0,1,40171,0,0,0
1,0,90981,0,1,1
4,1,52720,0,1,0
2,1,94681,1,1,1
0,0,76372,1,0,0
3,0,58376,1,0,0
1,1,89235,1,0,1
2,0,57311,0,0,0
6,0,93336,0,0,1
4,1,113320,1,1,1
3,1,64662,1,0,0
0,0,60398,1,1,0
2,0,91140,1,1,1
2,0,66811,0,1,0
5,0,87623,1,0,0
1,1,89267,0,1,1
3,0,66557,1,1,0
2,0,63606,1,0,0
5,0,98738,1,0,1
2,0,32448,0,0,0
1,1,80510,1,1,1
0,0,74132,1,1,0
1,1,105813,1,1,1
2,0,32374,0,1,0
2,1,84555,1,1,1
1,0,30196,1,0,0
2,1,114313,1,0,1
1,1,78678,1,0,1
3,1,112670,0,0,1
1,0,58240,0,0,0
0,0,58640,1,0,0
3,0,85930,0,1,1
3,1,65304,1,1,0
1,1,91170,1,1,1
2,0,75403,1,1,0
1,1,40360,1,1,0
5,1,114963,1,1,1
2,1,102156,1,0,1
3,0,67385,1,0,0
0,1,70387,1,1,1
1,0,87018,1,0,1
2,1,119186,1,0,1
1,1,75531,1,1,1
4,0,84050,1,1,1
1,0,97975,1,1,1
5,0,62285,0,1,0
2,1,54842,1,1,0
0,0,90583,0,0,0
4,0,57599,1,1,0
1,0,82419,0,0,0
2,0,57929,0,0,0
2,1,45612,1,1,0
0,0,92420,0,1,1
1,1,118103,0,0,1
1,1,87582,1,1,1
4,0,62027,1,0,0
3,0,43335,0,0,0
0,0,62590,0,1,0
2,1,71383,1,0,0
3,0,94887,1,0,1
0,0,80071,1,0,0
2,0,86715,1,0,1
0,0,99191,0,0,1
1,0,65585,1,0,0
4,0,61084,0,0,0
1,0,99302,0,0,1
6,1,57300,0,1,0
4,0,86607,1,0,0
1,0,77246,1,0,0
4,1,105753,1,1,1
2,1,97733,1,0,1
1,1,85783,0,0,1
3,1,68465,0,0,0
1,0,43296,1,1,0
1,1,112946,1,1,1
0,0,94777,1,0,1
3,0,76357,1,1,0
3,0,90051,1,0,0
4,0,67200,1,1,0
4,0,91428,1,0,1
2,0,46055,0,1,0
1,0,64209,0,1,0
2,0,77654,1,0,0
1,1,95816,1,1,1
4,0,52745,0,1,0
0,0,41326,0,1,0
3,1,84959,0,0,1
2,1,106859,1,1,1
3,1,58936,1,1,0
1,0,65563,1,0,0
3,1,78245,1,0,1
0,1,65334,0,0,0
0,1,119303,0,0,1
3,0,41413,0,1,0
1,0,32041,1,1,0
1,1,83250,1,0,1
1,0,80223,1,1,1
0,1,113894,1,1,1
2,0,55947,1,0,0
4,1,63764,0,0,0
3,0,73402,1,0,0
0,1,59450,1,0,0
1,0,89558,0,0,1
1,0,30413,0,0,0
5,0,39461,1,1,0
3,0,54739,1,0,0
2,1,47850,1,0,0
3,1,98987,1,1,1
1,0,76915,1,0,0
2,1,47388,1,0,0
8,0,70187,0,1,0
1,0,37572,1,0,0
3,1,59427,1,1,0
2,1,54337,1,1,0
2,0,85319,1,0,0
4,0,82747,1,0,0
3,1,72342,1,1,0
2,0,48628,1,0,0
4,0,97833,0,0,1
6,1,83630,1,0,1
0,1,76025,1,0,1
2,0,75001,1,0,0
0,1,47028,1,1,0
0,1,87110,1,1,1
2,1,48437,1,1,0
2,1,65341,1,1,0
5,1,46009,1,0,0
3,1,82357,0,0,1
3,0,49590,1,0,0
6,1,75178,1,0,0
1,1,108129,1,0,1
3,0,88036,1,0,0
0,1,105899,1,1,1
1,1,75122,1,0,0
4,1,81393,1,0,1
2,0,53875,0,0,0
2,0,44091,0,0,0
2,1,53225,1,1,0
2,1,86219,1,1,1
3,0,77725,1,0,0
3,1,51933,1,1,0
2,1,108208,1,1,1
2,0,76104,1,1,0
1,1,88191,1,0,1
0,1,70884,1,1,0
0,1,41597,1,1,0
0,1,79659,1,0,0
2,0,95081,1,0,1
1,1,46809,1,0,0
3,0,76810,0,0,0
1,0,75805,1,0,0
3,1,109147,1,1,1
3,0,67215,1,1,0
2,0,31370,1,1,0
0,0,82101,0,0,0
0,0,39297,1,0,0
1,1,91632,1,1,1
2,0,63466,1,0,0
1,0,36419,1,0,0
0,0,47367,0,1,0
1,1,82583,1,0,1
2,1,118990,1,1,1
2,1,84652,1,0,1
1,1,44938,1,0,0
0,0,70242,1,1,0
5,0,31916,0,0,0
1,1,56253,1,1,0
0,1,114587,1,1,1
1,0,98915,1,1,1
2,0,42209,0,1,0
1,1,77985,0,1,1
2,1,82347,1,0,1
2,1,47887,1,1,0
4,1,61368,1,0,0
3,0,40120,0,1,0
1,0,96581,1,0,1
2,1,41255,0,0,0
2,1,60042,1,0,0
1,0,40840,1,1,0
0,0,94738,0,0,1
2,0,60863,0,1,0
1,1,64435,1,1,0
1,0,45587,0,0,0
2,0,68783,0,1,0
0,1,91763,0,1,1
3,1,70183,1,0,0
2,1,89510,0,1,1
0,1,90078,1,1,1
1,1,106889,1,1,1
5,1,74153,1,0,0
5,0,66938,1,0,0
3,0,72613,1,0,0
4,0,79998,0,1,0
2,1,98062,1,0,1
0,0,34227,0,0,0
2,0,38955,1,0,0
1,1,102881,1,0,1
2,0,57016,0,0,0
2,1,111126,1,0,1
1,1,106409,0,1,1
3,0,78324,1,0,0
4,0,97053,1,0,1
1,0,64351,1,0,0
1,1,42988,0,1,0
5,1,116956,1,0,1
0,1,104039,1,0,1
1,1,118635,1,0,1
3,1,40912,1,1,0
2,1,90788,0,1,1
2,1,65186,0,1,0
1,1,80786,0,0,1
1,1,99810,1,0,1
1,1,78231,1,0,1
0,0,58785,1,0,0
1,0,33133,1,1,0
3,0,52190,0,1,0
1,0,58907,1,0,0
2,1,112748,1,0,1
2,0,99129,1,0,1
2,0,57345,0,0,0
3,1,48295,0,0,0
2,0,65729,1,1,0
1,1,99949,1,0,1
2,1,76569,0,0,0
1,1,103194,1,1,1
1,0,79559,0,1,0
0,1,67397,1,1,0
4,1,111605,0,0,1
1,1,96800,1,1,1
1,1,46252,0,0,0
1,0,84439,0,0,0
3,0,80015,1,0,0
1,0,94491,0,0,1
0,1,46381,1,1,0
2,1,107712,1,1,1
2,0,68693,1,1,0
4,0,44169,1,0,0
3,1,82147,1,0,1
2,1,64699,1,1,0
1,1,68268,1,1,1
1,1,76000,1,1,1
2,1,91600,1,1,1
3,0,96535,1,1,1
3,1,86455,1,0,1
0,0,33181,0,0,0
1,0,82070,1,0,0
1,1,70929,1,0,0
0,1,112170,0,1,1
2,0,37928,0,1,0
3,0,56048,0,0,0
2,0,89345,0,0,0
3,0,60991,1,0,0
1,1,72160,1,0,0
1,0,83461,1,0,0
2,1,95439,1,1,1
1,0,32442,1,1,0
1,1,86724,1,1,1
4,0,48053,0,0,0
0,0,31995,1,0,0
0,0,38515,0,0,0
2,1,89609,1,1,1
4,0,39267,1,0,0
2,1,107454,1,1,1
1,0,71007,1,1,0
3,0,75920,1,0,0
3,0,85022,0,1,1
1,0,59945,0,1,0
2,1,98598,0,0,1
4,1,97111,1,1,1
0,1,54332,1,0,0
1,0,30340,0,1,0
2,1,53395,1,0,0
0,1,113972,1,1,1
3,0,65508,1,0,0
2,0,59361,0,1,0
3,0,36672,1,1,0
4,0,98986,1,0,1
2,1,78997,0,0,0
5,0,44120,0,0,0
0,0,66172,0,0,0
3,1,48257,1,0,0
1,0,55732,1,1,0
0,1,65239,1,0,0
1,1,50429,1,1,0
4,1,75443,1,0,0
3,0,44727,1,0,0
2,1,117719,1,0,1
1,1,91904,0,0,1
1,1,46033,1,0,0
1,1,63338,0,1,0
2,1,50494,1,0,0
3,1,70422,1,0,0
1,1,59553,1,1,0
2,1,70806,1,0,0
1,0,67834,0,1,0
2,1,105229,1,0,1
0,1,85673,1,1,1
6,1,92566,0,0,1
1,0,84556,0,0,0
2,1,54233,1,1,0
1,1,99721,1,1,1
1,0,40140,0,0,0
1,1,113476,1,0,1
2,1,112050,1,1,1
1,0,92221,0,0,1
3,0,87806,0,0,0
2,1,87420,1,0,1
3,1,104064,0,1,1
1,0,39486,0,1,0
1,1,79663,0,0,1
2,1,111662,1,1,1
3,1,111621,1,1,1
1,0,88827,1,1,1
3,1,51721,1,1,0
3,0,57010,0,0,0
2,0,47949,1,1,0
2,0,86852,1,0,0
4,0,75755,1,0,0
1,0,39216,1,0,0
3,1,52748,1,1,0
1,0,44910,1,0,0
4,0,76688,0,0,0
2,1,58800,1,1,0
4,1,104110,1,0,1
1,1,75343,1,0,0
4,0,61832,0,0,0
3,1,89668,1,0,1
4,0,91697,0,1,1
2,1,111751,1,1,1
3,1,71316,1,1,0
1,0,52712,0,0,0
1,1,76647,1,0,1
2,1,88327,0,1,1
0,1,114370,1,1,1
3,0,45553,0,0,0
1,1,70059,0,1,0
2,0,63684,1,0,0
2,0,66828,0,0,0
5,0,56218,0,0,0
3,0,94215,1,0,1
2,1,102405,1,0,1
2,0,61502,1,0,0
1,1,113976,1,1,1
1,0,84353,1,0,1
3,0,30953,0,1,0
0,0,56005,0,0,0
1,0,88495,1,1,1
2,0,33636,1,0,0
4,0,76689,1,0,0
2,1,119352,0,0,1
1,0,69136,1,1,0
4,1,116868,1,1,1
2,1,62671,1,1,0
1,0,52545,1,0,0
1,0,42101,0,1,0
3,1,74424,1,0,0
4,0,69037,0,0,0
3,0,94392,1,0,1
2,1,104406,1,1,1
3,0,48365,1,0,0
2,1,88098,1,0,1
2,0,84543,1,1,1
3,0,49114,1,1,0
0,1,57916,1,1,0
3,0,69408,1,0,0
1,0,55271,1,0,0
2,1,105663,0,1,1
1,0,54585,0,0,0
2,0,58144,1,0,0
3,1,46000,1,0,0
3,1,51360,1,1,0
0,0,64302,1,0,0
2,1,107210,1,0,1
5,0,48157,0,1,0
1,0,36380,1,1,0
3,0,64126,0,0,0
2,1,86940,0,1,1
2,0,93251,1,1,1
2,1,96611,0,1,1
0,0,43502,1,0,0
4,0,77326,0,1,0
3,1,65326,1,1,0
4,0,41249,1,0,0
3,1,116758,1,1,1
3,0,80105,1,0,0
1,1,109715,1,1,1
1,0,74993,1,0,0
4,1,76110,1,1,1
4,0,96479,0,0,1
2,1,64479,1,1,0
2,1,69588,1,0,0
3,1,76759,1,0,1
3,0,54736,1,1,0
2,1,89865,1,0,1
1,0,80524,1,1,0
1,0,64832,1,1,0
3,0,90022,0,0,0
4,0,74157,0,0,0
1,0,71677,0,0,0
1,1,100500,1,1,1
1,1,90971,1,1,1
1,1,119920,1,1,1
2,1,60472,1,1,0
1,1,108188,0,1,1
3,1,51364,1,1,0
1,0,89723,0,0,1
2,1,54067,1,1,0
1,1,80469,1,0,1
2,0,37258,1,1,0
2,0,83018,0,0,0
1,0,47117,1,0,0
1,0,41623,0,0,0
1,1,105063,1,0,1
3,1,94106,1,1,1
2,0,53473,1,0,0
3,0,90608,1,1,1
2,0,95697,0,0,1
1,0,88429,0,0,0
3,1,104375,1,0,1
1,0,50143,0,0,0
2,0,54025,1,1,0
4,0,69185,1,0,0
2,0,96770,0,1,1
2,0,43658,1,0,0
2,0,59501,1,0,0
0,0,91995,0,0,1
2,0,61849,1,1,0
1,1,63600,1,0,0
4,0,73902,1,0,0
3,1,106722,1,1,1
2,0,46309,1,1,0
1,0,59440,1,0,0
2,0,52735,1,0,0
2,0,42771,1,0,0
2,0,99645,1,0,1
1,0,65748,1,0,0
1,1,90875,1,0,1
1,0,70504,1,0,0
2,1,58600,1,0,0
3,1,119391,1,1,1
3,0,46284,1,0,0
3,0,46771,0,1,0
3,1,88324,0,0,1
3,1,73453,1,0,0
2,0,94362,1,1,1
3,0,48939,1,1,0
3,1,89968,0,1,1
1,1,88410,1,0,1
3,0,49262,0,1,0
1,0,60404,0,1,0
5,1,81943,0,0,0
3,0,97883,1,0,1
2,0,54071,0,0,0
5,0,56048,1,0,0
1,1,88537,1,0,1
2,1,71440,1,1,1
2,1,66004,1,0,0
2,0,78182,1,0,0
1,0,96017,1,0,1
3,1,47369,0,0,0
0,1,46289,1,0,0
0,0,65773,1,0,0
1,1,61556,1,1,0
1,0,99807,1,1,1
0,0,33443,1,0,0
2,1,59488,1,1,0
2,1,88841,1,0,1
2,1,46921,1,0,0
1,1,108027,1,0,1
3,0,58707,0,1,0
1,1,106052,1,0,1
2,1,73126,1,0,0
1,1,106426,1,0,1
4,1,88051,0,1,1
1,0,44802,0,1,0
0,1,48618,1,1,0
0,1,72142,1,1,0
2,0,89606,0,1,1
2,0,54818,0,0,0
2,1,64885,1,1,0
4,0,78262,1,0,0
5,1,100527,1,1,1
3,1,56627,1,1,0
1,1,60690,0,1,0
1,1,103838,1,1,1
3,1,60385,1,0,0
0,0,89494,0,0,0
2,0,48368,1,0,0
1,1,109517,0,1,1
1,1,102203,1,1,1
4,1,52529,1,1,0
1,1,45554,1,1,0
2,1,52711,0,1,0
0,0,41430,0,1,0
4,1,47094,1,0,0
1,0,37160,0,0,0
3,1,110820,1,1,1
4,0,97115,1,0,1
3,1,76652,1,1,1
2,1,89969,1,1,1
2,0,57774,1,1,0
1,0,47730,1,1,0
2,1,106497,1,0,1
0,1,84334,1,0,1
1,1,93594,0,1,1
4,0,36081,1,1,0
1,0,83206,0,0,0
1,1,82422,1,1,1
1,0,40669,0,1,0
5,1,61441,0,0,0
1,1,100770,1,0,1
1,1,91367,0,0,1
3,1,93674,1,0,1
1,0,77082,0,1,0
1,0,77079,1,1,0
3,1,76866,1,1,1
4,0,97382,1,0,1
1,0,63186,1,1,0
4,1,41863,1,1,0
1,0,38881,0,0,0
2,0,47215,0,0,0
3,0,58458,0,0,0
2,0,34640,0,1,0
1,1,104796,0,1,1
4,0,51319,0,0,0
2,1,98104,1,0,1
1,1,46641,1,1,0
4,0,63300,1,0,0
1,0,47583,0,1,0
2,1,56308,1,0,0
3,1,86936,1,0,1
3,1,109412,1,0,1
0,0,80039,0,0,0
0,0,85013,0,0,0
2,0,81346,1,1,1
2,0,44446,1,0,0
3,0,64105,1,0,0
3,0,83114,1,0,0
1,1,108191,1,0,1
2,1,111294,1,1,1
4,1,115656,1,0,1
3,0,45506,1,0,0
2,1,90408,1,1,1
3,1,57179,1,0,0
1,1,103376,1,1,1
1,1,52709,1,1,0
1,0,40845,0,1,0
3,0,76311,1,0,0
3,1,85969,0,1,1
0,0,69597,0,0,0
0,1,76239,1,0,0
2,1,84461,1,1,1
3,1,106888,1,1,1
2,1,81408,0,1,1
2,1,112919,1,1,1
1,0,74802,1,0,0
3,1,48029,1,1,0
4,0,77803,1,1,0
1,1,103092,1,1,1
0,0,91620,0,0,1
0,0,85487,1,1,1
3,1,95395,1,0,1
6,0,54479,1,0,0
3,0,91829,0,1,1
1,0,72857,0,1,0
2,1,114358,0,1,1
1,0,52240,1,0,0
1,1,69961,1,1,0
2,0,66282,1,0,0
1,1,64671,1,0,0
5,1,94872,1,1,1
1,0,95414,0,1,1
3,0,77853,1,1,0
2,0,54868,0,0,0
1,0,33961,1,0,0
3,0,85832,0,0,0
1,0,62683,1,0,0
2,0,34191,1,0,0
1,0,90814,1,0,0
3,0,49254,1,0,0
3,0,56280,1,0,0
3,1,75154,1,1,1
3,1,55057,1,1,0
1,1,71252,0,0,0
3,1,93727,1,1,1
2,1,83969,1,0,1
2,1,86639,1,1,1
3,0,92646,1,0,1
2,0,99613,1,0,1
1,0,87376,0,0,0
3,0,61251,1,0,0
2,0,44036,0,1,0
2,0,81807,1,1,1
3,1,109210,1,0,1
3,1,109261,1,1,1
1,1,95074,1,0,1
2,0,99329,1,0,1
1,0,38350,0,0,0
2,0,90173,0,0,1
2,1,81444,0,1,1
1,1,40875,0,0,0
2,1,51867,1,0,0
0,0,59680,0,0,0
2,0,41051,1,0,0
2,0,67425,0,1,0
1,1,101299,1,1,1
2,1,60198,1,0,0
3,0,32680,0,0,0
0,0,64982,0,0,0
2,1,64950,1,1,0
3,0,33302,0,0,0
1,1,78950,1,0,0
1,0,48726,1,0,0
3,1,44956,1,1,0
1,1,66285,1,0,0
4,1,52686,1,0,0
2,0,95007,0,0,1
3,1,51483,0,0,0
2,0,87661,1,1,1
1,0,34832,1,0,0
2,0,52226,1,1,0
2,0,39882,1,0,0
0,1,61769,0,1,0
1,1,66636,1,0,0
2,0,75885,0,1,0
2,1,106941,1,1,1
2,1,41469,1,1,0
3,1,67705,1,0,0
4,0,48157,1,0,0
3,0,77385,1,1,0
2,0,46115,1,1,0
1,0,77558,1,0,0
0,0,37539,1,0,0
0,0,58553,1,0,0
4,0,79424,1,1,0
0,1,75667,1,0,1
1,0,35933,1,1,0
3,1,54613,1,1,0
2,1,46695,1,1,0
1,0,48970,0,1,0
2,1,103346,1,1,1
1,0,62890,0,0,0
1,1,73443,1,1,1
1,0,87314,1,0,1
1,1,74216,1,1,1
0,1,88604,1,1,1
2,0,92709,1,0,1
1,0,54501,1,1,0
0,1,100122,0,0,1
1,0,95293,1,1,1
0,0,82289,0,1,0
1,0,93339,1,1,1
2,1,50396,1,0,0
3,0,39526,0,0,0
2,0,48122,0,1,0
5,0,49594,0,0,0
4,1,84370,1,1,1
4,1,106727,1,0,1
2,1,55751,0,0,0
3,1,40014,1,1,0
4,1,104673,1,1,1
3,0,38883,1,1,0
1,0,78680,1,0,0
5,0,94827,1,0,1
2,1,44641,0,0,0
2,0,81227,1,0,0
1,0,78349,1,0,0
0,1,100139,1,0,1
4,1,84744,1,0,1
0,0,68678,1,0,0
3,0,35015,1,0,0
3,1,106664,0,1,1
0,0,98998,1,1,1
3,0,76325,0,0,0
1,0,58912,1,0,0
3,0,78051,1,1,1
3,1,42403,1,0,0
1,1,100793,0,1,1
2,0,64677,0,0,0
6,1,70378,1,1,0
2,0,57319,0,0,0
4,0,56843,0,0,0
1,1,76217,1,0,0
2,0,48760,0,1,0
3,1,86882,1,0,1
3,0,42824,0,1,0
2,0,74682,1,0,0
1,0,88565,1,0,1
3,1,68487,1,1,0
2,0,64427,0,1,0
5,1,78088,1,0,1
0,1,64226,1,0,0
4,0,35549,1,0,0
0,0,43680,1,0,0
1,1,114407,0,1,1
4,1,89324,1,0,1
1,0,59579,1,0,0
2,1,49040,1,1,0
1,1,67846,1,0,0
2,1,59622,1,0,0
1,1,62699,1,0,0
0,1,55923,1,1,0
0,0,41478,1,1,0
2,0,71955,0,0,0
1,0,42060,1,1,0
1,1,106510,0,1,1
2,0,79781,0,1,0
1,1,44448,1,1,0
0,1,55749,0,1,0
4,0,31141,1,0,0
1,0,44543,1,1,0
6,1,58613,1,1,0
1,1,95260,0,1,1
1,1,74913,1,1,1
2,0,31216,1,0,0
1,0,83015,0,0,0
2,0,30464,1,0,0
0,1,59218,0,0,0
2,0,84769,1,0,0
2,0,90455,1,0,0
1,1,117476,1,0,1
2,1,44042,1,0,0
2,0,62378,1,0,0
4,0,72382,1,1,0
4,1,48603,1,0,0
1,1,66709,1,1,1
1,0,30280,0,0,0
4,1,97116,1,0,1
3,0,86168,1,1,1
2,0,34097,1,1,0
4,0,85848,1,0,0
3,0,31633,1,0,0
6,1,115273,1,1,1
2,1,74924,1,0,0
1,1,60834,1,1,0
4,1,51940,1,1,0
0,1,48533,0,1,0
4,0,42436,1,0,0
5,0,67752,0,0,0
1,0,80013,0,0,0
2,0,92858,1,0,1
2,0,33653,0,0,0
3,1,115173,0,1,1
1,1,90709,1,1,1
1,1,74441,1,0,0
1,0,52333,1,1,0
1,0,48707,1,0,0
1,1,78208,1,1,1
3,1,117335,1,1,1
0,1,111146,1,0,1
2,0,45788,0,0,0
1,1,87812,1,0,1
4,0,35218,1,0,0
5,0,96623,1,0,1
4,1,59755,1,1,0
1,1,47751,1,1,0
1,0,92301,0,0,1
0,0,30939,0,1,0
1,0,57161,1,1,0
6,0,76229,1,1,0
1,0,71722,0,0,0
0,1,81779,1,0,1
3,1,91423,1,1,1
2,0,45223,1,0,0
2,0,75082,0,0,0
1,0,72366,1,0,0
3,0,31706,1,1,0
1,1,48314,1,0,0
2,1,80208,0,1,1
2,1,58580,1,1,0
2,1,69386,0,0,0
0,1,52747,1,1,0
4,1,87826,1,1,1
0,1,119040,1,0,1
3,1,63195,1,0,0
1,1,64099,1,0,0
0,0,45064,0,1,0
0,1,75361,1,1,1
0,0,93677,0,1,1
2,1,62218,1,0,0
3,1,69363,1,0,0
0,0,94955,0,0,1
1,1,115668,1,0,1
2,0,33212,1,0,0
4,1,117636,1,1,1
4,0,94949,1,1,1
1,1,116878,0,0,1
2,1,89559,1,1,1
2,1,59334,0,0,0
1,0,86762,0,1,1
3,1,111232,1,0,1
2,0,40545,1,0,0
2,0,79494,1,0,0
2,0,65460,1,1,0
2,0,99868,1,1,1
2,0,36406,0,1,0
2,0,63737,0,0,0
2,1,106645,1,1,1
1,1,60148,1,1,0
1,0,75638,0,1,0
2,0,89897,0,0,1
4,1,67748,1,0,0
0,1,99797,1,1,1
0,0,63141,0,1,0
1,0,38362,0,0,0
2,0,61804,1,0,0
1,0,56435,1,0,0
1,0,34496,0,0,0
1,1,75931,1,1,1
5,0,55411,1,1,0
1,0,67497,1,0,0
2,0,86271,1,0,1
4,0,49229,1,0,0
2,0,38197,1,0,0
2,1,75758,0,1,1
1,0,51339,1,0,0
3,0,69602,0,1,0
3,0,81597,0,1,0
1,0,61048,1,0,0
2,1,64188,0,0,0
1,0,70559,1,0,0
2,1,64336,0,1,0
2,0,51581,1,1,0
2,0,91310,1,1,1
1,1,87222,1,0,1
1,0,58964,1,0,0
2,1,76521,1,0,0
1,0,85769,0,1,1
3,0,30471,0,0,0
1,1,94726,0,1,1
2,1,50823,0,0,0
3,0,96523,0,0,1
1,0,83417,0,1,0
3,0,52365,0,0,0
2,0,42828,0,1,0
0,1,48412,1,0,0
2,1,73017,1,1,1
3,1,114180,0,0,1
1,0,80727,0,1,0
4,0,78459,0,0,0
4,1,84578,0,0,1
2,1,118605,1,0,1
2,1,59090,1,1,0
0,0,65991,0,1,0
2,1,74649,1,0,0
0,0,33241,1,0,0
4,1,78214,0,0,1
2,1,84768,1,0,1
2,0,84330,0,0,0
3,1,61095,0,1,0
3,0,80183,1,0,0
1,1,87885,1,1,1
0,0,92255,0,0,1
2,0,81496,0,1,0
1,1,74326,0,0,0
3,1,85387,1,0,1
3,1,117592,1,1,1
2,0,93848,0,0,1
1,1,93873,1,0,1
1,1,98078,1,0,1
1,1,97615,1,0,1
3,0,88198,1,0,0
2,0,68284,1,0,0
1,1,78922,1,1,1
1,0,87672,1,0,0
1,0,44899,1,0,0
5,1,46717,1,1,0
3,1,96491,1,0,1
3,1,43091,1,1,0
3,1,95814,1,0,1
3,1,94823,1,0,1
2,1,71078,0,1,1
3,1,106115,1,0,1
2,1,86300,1,0,1
3,0,90392,1,0,1
2,0,94605,0,0,1
0,1,67913,1,0,0
0,0,70163,0,0,0
2,1,94341,1,1,1
2,0,78101,1,0,0
1,0,33436,0,1,0
3,1,105075,1,0,1
0,1,61975,1,1,0
2,0,31008,0,0,0
3,1,56645,1,0,0
1,1,49752,0,1,0
3,0,77777,1,0,0
1,0,86175,1,0,0
2,0,86894,0,0,0
6,0,57196,1,0,0
0,0,32592,1,0,0
2,1,69875,1,1,0
1,0,34437,0,0,0
2,0,71952,1,1,0
3,1,70957,1,0,0
2,1,94830,1,1,1
1,1,43858,1,1,0
1,1,64642,0,0,0
2,1,91870,1,1,1
0,1,49568,1,1,0
1,0,78936,1,1,1
1,1,87278,1,0,1
1,1,89267,1,1,1
1,0,98773,1,0,1
3,0,45777,0,0,0
3,1,78438,1,0,1
1,1,64245,1,0,0
3,1,109518,1,1,1
1,0,75215,1,0,0
4,1,79166,1,0,1
1,1,71805,1,0,0
1,1,57290,1,1,0
2,0,44821,1,0,0
2,0,38417,1,1,0
2,0,72940,1,0,0
0,1,66865,1,1,0
0,1,77797,1,1,1
1,1,76479,1,0,0
3,0,57041,1,1,0
5,0,62033,1,1,0
2,1,62674,1,0,0
1,1,110404,1,1,1
1,1,49599,0,1,0
0,1,69944,1,0,0
1,0,81675,1,1,0
4,1,88168,1,0,1
5,0,38845,1,1,0
2,1,101970,1,1,1
3,0,64436,0,0,0
1,1,118831,1,1,1
3,0,36958,1,0,0
0,1,53352,1,1,0
6,1,61792,1,0,0
1,1,97748,1,1,1
2,0,50988,1,0,0
1,0,82040,0,1,1
4,1,53709,1,0,0
2,1,45124,1,1,0
3,1,119188,1,1,1
0,0,63376,1,0,0
2,1,50826,1,0,0
5,0,38984,1,1,0
1,1,55036,0,0,0
2,1,56183,1,0,0
3,0,36178,0,0,0
1,1,81000,1,1,1
2,1,48818,1,0,0
2,1,81600,1,1,1
2,0,94687,1,1,1
1,0,96740,1,0,1
2,0,70750,1,0,0
0,1,65379,0,1,0
1,0,84529,0,0,0
2,0,80538,1,0,0
3,0,72546,0,0,0
1,1,97156,0,0,1
1,1,112060,0,1,1
0,1,54857,1,1,0
2,1,79535,1,0,1
4,1,94691,1,1,1
0,1,48027,0,0,0
1,1,114229,1,1,1
2,0,34034,1,1,0
2,0,60765,0,0,0
1,0,55476,0,0,0
4,0,62600,0,0,0
3,1,99534,1,0,1
2,0,46148,0,0,0
1,1,73603,1,1,1
2,0,69340,1,1,0
2,0,48773,0,0,0
4,1,116785,1,1,1
2,1,118325,0,0,1
5,0,50039,0,1,0
0,1,84278,1,0,1
2,0,90035,1,0,1
1,1,75809,1,0,0
0,0,94745,0,0,1
3,1,93669,1,0,1
